id_fermata,lat_fermata,lon_fermata,sequenza_fermate
100_0_R,38.18893,15.55791,81
100_0_R,38.18965,15.55726,80
100_0_R,38.18979,15.55716,79
100_0_R,38.18993,15.5571,78
100_0_R,38.1901,15.55704,77
100_0_R,38.19027,15.557,76
100_0_R,38.19044,15.557,75
100_0_R,38.19119,15.55708,74
100_0_R,38.19408,15.55739,73
100_0_R,38.19709,15.55772,72
100_0_R,38.19729,15.55774,71
100_0_R,38.19897,15.55792,70
100_0_R,38.19904,15.55794,69
100_0_R,38.1991,15.55798,68
100_0_R,38.19917,15.55804,67
100_0_R,38.19925,15.55808,66
100_0_R,38.19946,15.55811,65
100_0_R,38.19971,15.55816,64
100_0_R,38.1998,15.55818,63
100_0_R,38.19996,15.55825,62
100_0_R,38.20218,15.55967,61
100_0_R,38.20231,15.55975,60
100_0_R,38.2025,15.55984,59
100_0_R,38.20265,15.55991,58
100_0_R,38.20284,15.55997,57
100_0_R,38.20294,15.56001,56
100_0_R,38.20343,15.56016,55
100_0_R,38.20439,15.56046,54
100_0_R,38.20443,15.5605,53
100_0_R,38.20448,15.56053,52
100_0_R,38.20493,15.56066,51
100_0_R,38.20502,15.56066,50
100_0_R,38.20511,15.56067,49
100_0_R,38.20585,15.56088,48
100_0_R,38.20625,15.56092,47
100_0_R,38.20636,15.56095,46
100_0_R,38.20741,15.56124,45
100_0_R,38.20754,15.56127,44
100_0_R,38.20765,15.56127,43
100_0_A,38.17544,15.54553,59
100_0_A,38.17517,15.5453,58
100_0_A,38.17505,15.54521,57
100_0_A,38.17496,15.54512,56
100_0_A,38.17487,15.545,55
100_0_A,38.17483,15.54495,54
100_0_A,38.17479,15.54492,53
100_0_A,38.1738,15.54435,52
100_0_A,38.17375,15.54433,51
100_0_A,38.1737,15.54433,50
100_0_A,38.17364,15.54435,49
100_0_A,38.1736,15.54439,48
100_0_A,38.17356,15.54444,47
100_0_A,38.17348,15.54457,46
100_0_A,38.17344,15.54461,45
100_0_A,38.17338,15.54464,44
100_0_A,38.17332,15.54465,43
100_0_A,38.17326,15.54463,42
100_0_A,38.17283,15.54425,41
100_0_A,38.17236,15.54381,40
100_0_A,38.17187,15.54337,39
002_0_R,38.06225,15.47842,17
002_0_R,38.06196,15.47849,16
002_0_R,38.06108,15.47796,15
002_0_R,38.06239,15.47584,14
002_0_R,38.0638,15.47385,13
002_0_R,38.06495,15.47285,12
002_0_R,38.06537,15.47271,11
002_0_R,38.06584,15.47264,10
002_0_R,38.06562,15.47168,9
002_0_R,38.06651,15.47123,8
002_0_R,38.06731,15.47113,7
002_0_R,38.06754,15.47088,6
002_0_R,38.06789,15.47034,5
002_0_R,38.06817,15.46987,4
002_0_R,38.06832,15.46987,3
002_0_R,38.06847,15.47003,2
002_0_R,38.06843,15.47023,1
002_0_A,38.06427,15.47346,173
002_0_A,38.06373,15.47386,172
002_0_A,38.06334,15.47434,171
002_0_A,38.0631,15.47465,170
002_0_A,38.06227,15.47609,169
002_0_A,38.06198,15.47652,168
002_0_A,38.06156,15.47724,167
002_0_A,38.06112,15.47792,166
002_0_A,38.06114,15.47808,165
002_0_A,38.06125,15.47816,164
002_0_A,38.06181,15.47842,163
002_0_A,38.06196,15.47842,162
002_0_A,38.06222,15.47842,161
002_0_A,38.06235,15.47848,160
002_0_A,38.06294,15.47878,159
002_0_A,38.0633,15.47897,158
002_0_A,38.06389,15.47928,157
002_0_A,38.06435,15.47942,156
002_0_A,38.06503,15.48007,155
002_0_A,38.06511,15.48015,154
002_0_A,38.06515,15.48028,153
002_0_A,38.06513,15.48039,152
002_0_A,38.06505,15.48059,151
002_0_A,38.06494,15.48079,150
002_0_A,38.06549,15.48118,149
002_0_A,38.06568,15.48131,148
002_0_A,38.06594,15.48152,147
002_0_A,38.06626,15.48186,146
002_0_A,38.06811,15.48452,145
002_0_A,38.0686,15.4852,144
002_0_A,38.06899,15.48578,143
002_0_A,38.06975,15.48672,142
002_0_A,38.07079,15.48795,141
002_0_A,38.07092,15.48823,140
002_0_A,38.07128,15.48949,139
002_0_A,38.07142,15.48987,138
002_0_A,38.07158,15.49008,137
002_0_A,38.07243,15.49096,136
002_0_A,38.07357,15.49206,135
002_0_A,38.07422,15.49247,134
002_0_A,38.07517,15.49309,133
002_0_A,38.07568,15.49337,132
002_0_A,38.07624,15.49359,131
002_0_A,38.07868,15.49446,130
002_0_A,38.08046,15.49509,129
002_0_A,38.08186,15.49558,128
002_0_A,38.08239,15.49586,127
002_0_A,38.08358,15.49682,126
002_0_A,38.08502,15.4981,125
002_0_A,38.0865,15.49934,124
002_0_A,38.08792,15.50055,123
002_0_A,38.08822,15.50081,122
002_0_A,38.08927,15.5017,121
002_0_A,38.08981,15.50211,120
002_0_A,38.09069,15.50257,119
002_0_A,38.09118,15.50276,118
002_0_A,38.09181,15.50296,117
002_0_A,38.09382,15.50345,116
002_0_A,38.09472,15.50369,115
002_0_A,38.09509,15.50382,114
002_0_A,38.09534,15.50392,113
002_0_A,38.098,15.50501,112
002_0_A,38.09823,15.50509,111
002_0_A,38.09848,15.50512,110
002_0_A,38.09874,15.50513,109
002_0_A,38.09903,15.5051,108
002_0_A,38.09931,15.505,107
002_0_A,38.10008,15.50472,106
002_0_A,38.10039,15.50468,105
002_0_A,38.10062,15.50465,104
002_0_A,38.10086,15.50465,103
002_0_A,38.10111,15.50468,102
002_0_A,38.10143,15.50476,101
002_0_A,38.10316,15.50527,100
002_0_A,38.10379,15.50545,99
002_0_A,38.10392,15.50548,98
002_0_A,38.10419,15.50562,97
002_0_A,38.10459,15.50586,96
002_0_A,38.10506,15.50617,95
002_0_A,38.1066,15.50716,94
002_0_A,38.10822,15.50816,93
002_0_A,38.1095,15.50894,92
002_0_A,38.11017,15.50934,91
002_0_A,38.11093,15.50982,90
002_0_A,38.11151,15.51019,89
002_0_A,38.11208,15.51054,88
002_0_A,38.1126,15.51086,87
002_0_A,38.1129,15.51102,86
002_0_A,38.11322,15.51112,85
002_0_A,38.11354,15.51113,84
002_0_A,38.11401,15.51102,83
002_0_A,38.11432,15.51092,82
002_0_A,38.11466,15.51089,81
002_0_A,38.11494,15.51091,80
002_0_A,38.11542,15.51108,79
002_0_A,38.11609,15.51127,78
002_0_A,38.11635,15.51142,77
002_0_A,38.11676,15.51166,76
002_0_A,38.11726,15.51209,75
002_0_A,38.11844,15.51302,74
002_0_A,38.11921,15.5136,73
002_0_A,38.11969,15.51394,72
002_0_A,38.12007,15.51412,71
002_0_A,38.12077,15.51445,70
002_0_A,38.12187,15.51496,69
002_0_A,38.12232,15.51518,68
002_0_A,38.12256,15.51536,67
002_0_A,38.12274,15.51549,66
002_0_A,38.12337,15.51629,65
002_0_A,38.1238,15.51691,64
002_0_A,38.1239,15.517,63
002_0_A,38.12445,15.51778,62
002_0_A,38.1248,15.51812,61
002_0_A,38.12541,15.51855,60
002_0_A,38.12548,15.51863,59
002_0_A,38.12615,15.519,58
002_0_A,38.12757,15.51972,57
002_0_A,38.12839,15.52018,56
002_0_A,38.12895,15.5207,55
002_0_A,38.13053,15.52138,54
002_0_A,38.13241,15.5221,53
002_0_A,38.13308,15.52234,52
002_0_A,38.13364,15.52235,51
002_0_A,38.13377,15.52226,50
002_0_A,38.13383,15.52215,49
002_0_A,38.134,15.52207,48
002_0_A,38.13416,15.52212,47
002_0_A,38.13454,15.52217,46
002_0_A,38.13507,15.52225,45
002_0_A,38.13519,15.52233,44
002_0_A,38.13553,15.52231,43
002_0_A,38.13611,15.52235,42
002_0_A,38.13663,15.52252,41
002_0_A,38.13734,15.52274,40
002_0_A,38.13964,15.52362,39
002_0_A,38.14384,15.52514,38
002_0_A,38.14457,15.52551,37
002_0_A,38.14639,15.5266,36
002_0_A,38.14747,15.52731,35
002_0_A,38.14928,15.52871,34
002_0_A,38.15433,15.53141,33
002_0_A,38.15542,15.53205,32
002_0_A,38.15694,15.53357,31
002_0_A,38.15724,15.53379,30
002_0_A,38.15782,15.53399,29
002_0_A,38.15879,15.53454,28
002_0_A,38.15915,15.53478,27
002_0_A,38.15943,15.53503,26
002_0_A,38.16058,15.53684,25
002_0_A,38.1609,15.53718,24
002_0_A,38.16204,15.53826,23
002_0_A,38.1635,15.53952,22
002_0_A,38.16529,15.53896,21
002_0_A,38.16677,15.5398,20
002_0_A,38.16837,15.54096,19
002_0_A,38.16995,15.54173,18
002_0_A,38.17093,15.54238,17
002_0_A,38.17314,15.54371,16
002_0_A,38.17474,15.5447,15
002_0_A,38.17692,15.54594,14
002_0_A,38.17956,15.54724,13
002_0_A,38.18022,15.54765,12
002_0_A,38.18053,15.54758,11
002_0_A,38.1808,15.54762,10
002_0_A,38.18092,15.54784,9
002_0_A,38.18395,15.55018,8
002_0_A,38.18743,15.55294,7
002_0_A,38.19094,15.55561,6
002_0_A,38.18811,15.5582,5
002_0_A,38.18767,15.55779,4
002_0_A,38.18701,15.55904,3
002_0_A,38.18706,15.55917,2
100_0_A,38.17182,15.54333,38
100_0_A,38.17178,15.54331,37
100_0_A,38.17173,15.54327,36
100_0_A,38.1707,15.54233,35
100_0_A,38.17066,15.5423,34
100_0_A,38.17,15.5419,33
100_0_A,38.16978,15.54177,32
100_0_A,38.16897,15.54134,31
100_0_A,38.16886,15.54131,30
100_0_A,38.16876,15.54132,29
100_0_A,38.16867,15.54136,28
100_0_A,38.16859,15.54142,27
100_0_A,38.16854,15.54149,26
100_0_A,38.1685,15.54156,25
100_0_A,38.16848,15.54165,24
100_0_A,38.16826,15.54347,23
100_0_A,38.16823,15.54357,22
100_0_A,38.1682,15.54363,21
100_0_A,38.16814,15.54367,20
100_0_A,38.1681,15.54369,19
100_0_A,38.16803,15.54368,18
100_0_A,38.16797,15.54366,17
100_0_A,38.16792,15.54361,16
100_0_A,38.16786,15.54354,15
100_0_A,38.16777,15.54346,14
100_0_A,38.16664,15.54243,13
100_0_A,38.1659,15.54176,12
100_0_A,38.16535,15.54126,11
100_0_A,38.16372,15.5398,10
100_0_A,38.16366,15.53976,9
100_0_A,38.16361,15.53974,8
100_0_A,38.16354,15.53975,7
100_0_A,38.16348,15.53978,6
100_0_A,38.1633,15.53992,5
100_0_A,38.16326,15.53994,4
100_0_A,38.1632,15.54002,3
100_0_A,38.16317,15.54005,2
100_0_A,38.16297,15.54019,1
101_2_R,38.07582,15.45848,45
100_0_R,38.20775,15.56125,42
100_0_R,38.20841,15.56112,41
100_0_R,38.20854,15.56111,40
100_0_R,38.20898,15.56104,39
100_0_R,38.20913,15.56099,38
100_0_R,38.20956,15.5609,37
100_0_R,38.20972,15.56088,36
100_0_R,38.20987,15.56086,35
100_0_R,38.21002,15.56087,34
100_0_R,38.21017,15.56089,33
100_0_R,38.21044,15.56096,32
100_0_R,38.21058,15.56102,31
100_0_R,38.21104,15.56123,30
100_0_R,38.21114,15.56129,29
100_0_R,38.21159,15.56149,28
100_0_R,38.2117,15.56153,27
100_0_R,38.21252,15.56191,26
100_0_R,38.21304,15.56214,25
100_0_R,38.21322,15.56222,24
100_0_R,38.2134,15.5623,23
100_0_R,38.21364,15.56242,22
100_0_R,38.2139,15.56256,21
100_0_R,38.21431,15.56281,20
100_0_R,38.21453,15.56295,19
100_0_R,38.21463,15.56303,18
100_0_R,38.21503,15.56327,17
100_0_R,38.21517,15.56335,16
100_0_R,38.21526,15.5634,15
100_0_R,38.21542,15.56349,14
100_0_R,38.21568,15.56366,13
100_0_R,38.21586,15.56379,12
100_0_R,38.21603,15.56395,11
100_0_R,38.21615,15.56409,10
100_0_R,38.21692,15.56508,9
100_0_R,38.21696,15.56516,8
100_0_R,38.21698,15.56524,7
100_0_R,38.21699,15.56539,6
100_0_R,38.217,15.56549,5
100_0_R,38.21704,15.56556,4
100_0_R,38.21709,15.56563,3
100_0_R,38.21718,15.56573,2
100_0_R,38.21743,15.56603,1
079_0_A,38.18699,15.55956,1
079_0_A,38.18704,15.55916,2
079_0_A,38.18702,15.55907,3
079_0_A,38.18707,15.55892,4
079_0_A,38.18735,15.55838,5
079_0_A,38.18765,15.55862,6
079_0_A,38.18879,15.55755,7
079_0_A,38.18946,15.55697,8
079_0_A,38.19092,15.55564,9
079_0_A,38.18828,15.55362,10
079_0_A,38.18942,15.55154,11
079_0_A,38.19728,15.5564,12
079_0_A,38.1971,15.55734,13
079_0_A,38.20559,15.5582,14
079_0_A,38.20671,15.55834,15
079_0_A,38.20605,15.56086,16
079_0_A,38.20658,15.56106,17
079_0_A,38.20747,15.56136,18
079_0_A,38.20966,15.56094,19
079_0_A,38.21017,15.56098,20
079_0_A,38.21043,15.56105,21
079_0_A,38.21193,15.56169,22
079_0_A,38.2134,15.56237,23
079_0_A,38.21413,15.56278,24
079_0_A,38.21536,15.5636,25
079_0_A,38.21596,15.56398,26
079_0_A,38.21671,15.56497,27
079_0_A,38.21711,15.56543,28
079_0_A,38.21744,15.56573,29
079_0_A,38.21763,15.56584,30
079_0_A,38.2178,15.56587,31
079_0_A,38.21782,15.56599,32
079_0_A,38.21787,15.56605,33
079_0_A,38.21795,15.56609,34
079_0_A,38.21809,15.566,35
079_0_A,38.21812,15.56595,36
079_0_A,38.21904,15.56586,37
079_0_A,38.22093,15.56561,38
079_0_A,38.22135,15.56564,39
079_0_A,38.22156,15.56573,40
079_0_A,38.22199,15.56584,41
079_0_A,38.22384,15.56669,42
079_0_A,38.22395,15.56672,43
079_0_A,38.22485,15.56714,44
079_0_A,38.22542,15.56753,45
079_0_A,38.22595,15.56795,46
079_0_A,38.22623,15.56822,47
079_0_A,38.22747,15.56931,48
079_0_A,38.22788,15.56958,49
079_0_A,38.22831,15.56972,50
079_0_A,38.22874,15.56981,51
079_0_A,38.22914,15.56985,52
079_0_A,38.22995,15.56999,53
079_0_A,38.23027,15.57009,54
079_0_A,38.23106,15.57046,55
079_0_A,38.23264,15.57117,56
079_0_A,38.23315,15.57138,57
079_0_A,38.23365,15.57163,58
079_0_A,38.23406,15.5719,59
079_0_A,38.23462,15.57238,60
079_0_A,38.23548,15.57317,61
079_0_A,38.23555,15.5733,62
079_0_A,38.23571,15.57349,63
079_0_A,38.2362,15.57448,64
079_0_A,38.23707,15.57629,65
079_0_A,38.23713,15.57633,66
079_0_A,38.23739,15.57675,67
079_0_A,38.23908,15.57912,68
079_0_A,38.23933,15.5795,69
079_0_A,38.23947,15.57966,70
079_0_A,38.2396,15.57979,71
079_0_A,38.23976,15.57986,72
079_0_A,38.23992,15.57987,73
079_0_A,38.24112,15.57985,74
079_0_A,38.24147,15.57986,75
079_0_A,38.24176,15.5799,76
079_0_A,38.24257,15.5802,77
079_0_A,38.24337,15.58055,78
079_0_A,38.24415,15.58086,79
079_0_A,38.24444,15.58104,80
079_0_A,38.24486,15.58134,81
079_0_A,38.24582,15.58223,82
079_0_A,38.24689,15.5832,83
079_0_A,38.24738,15.58371,84
079_0_A,38.24751,15.58391,85
079_0_A,38.24774,15.5843,86
079_0_A,38.24901,15.58682,87
079_0_A,38.24953,15.58797,88
079_0_A,38.25039,15.59058,89
079_0_A,38.25109,15.59266,90
079_0_A,38.25122,15.59308,91
079_0_A,38.25131,15.59333,92
079_0_A,38.25144,15.59362,93
079_0_A,38.25178,15.59426,94
079_0_A,38.25193,15.59462,95
079_0_A,38.25231,15.5957,96
079_0_A,38.25287,15.59769,97
079_0_A,38.25299,15.59807,98
079_0_A,38.25341,15.59895,99
079_0_A,38.25372,15.59953,100
079_0_A,38.25435,15.60022,101
079_0_A,38.25491,15.60089,102
079_0_A,38.2552,15.60133,103
079_0_A,38.25547,15.60196,104
079_0_A,38.25671,15.60534,105
079_0_A,38.25708,15.60601,106
079_0_A,38.25872,15.6078,107
079_0_A,38.259,15.60815,108
079_0_A,38.25921,15.60855,109
079_0_A,38.25946,15.60927,110
079_0_A,38.25928,15.60903,111
079_0_A,38.25856,15.60823,112
079_0_A,38.2584,15.60812,113
079_0_A,38.25816,15.60808,114
079_0_A,38.25793,15.60818,115
079_0_A,38.25777,15.60829,116
079_0_A,38.25764,15.60853,117
079_0_A,38.25753,15.60885,118
079_0_A,38.25753,15.60917,119
079_0_A,38.25763,15.60987,120
079_0_A,38.25777,15.61069,121
079_0_A,38.25796,15.61162,122
079_0_A,38.25797,15.61208,123
079_0_A,38.258,15.61228,124
079_0_A,38.25814,15.61262,125
079_0_A,38.25837,15.61312,126
079_0_A,38.25848,15.61346,127
079_0_A,38.25862,15.61404,128
079_0_A,38.25889,15.6153,129
079_0_A,38.25906,15.61592,130
079_0_A,38.2593,15.61657,131
079_0_A,38.25976,15.61728,132
079_0_A,38.26031,15.61827,133
079_0_A,38.26094,15.61932,134
079_0_A,38.26109,15.61963,135
079_0_A,38.26121,15.61992,136
079_0_A,38.26139,15.62062,137
079_0_A,38.26147,15.62124,138
079_0_A,38.26149,15.62198,139
079_0_A,38.26144,15.62311,140
079_0_A,38.26135,15.62363,141
079_0_A,38.26103,15.62464,142
079_0_A,38.2609,15.6253,143
079_0_A,38.26078,15.62565,144
079_0_A,38.26068,15.62607,145
079_0_A,38.26056,15.62692,146
079_0_A,38.26052,15.62753,147
079_0_A,38.26055,15.62802,148
079_0_A,38.2606,15.62858,149
079_0_A,38.26108,15.63155,150
079_0_A,38.2613,15.6327,151
079_0_A,38.26141,15.63311,152
079_0_A,38.26155,15.63354,153
079_0_A,38.26186,15.63414,154
079_0_A,38.26245,15.63503,155
079_0_A,38.26298,15.63574,156
079_0_A,38.26409,15.63718,157
079_0_A,38.26544,15.63897,158
079_0_A,38.26567,15.63913,159
079_0_A,38.26462,15.64274,160
079_0_A,38.26482,15.643,161
079_0_A,38.26506,15.64341,162
079_0_A,38.26542,15.6443,163
079_0_A,38.26572,15.64519,164
079_0_A,38.26592,15.64599,165
079_0_A,38.26594,15.64628,166
079_0_A,38.26591,15.64645,167
079_0_A,38.26594,15.64708,168
079_0_A,38.26601,15.64774,169
079_0_A,38.26607,15.64796,170
079_0_A,38.26618,15.64825,171
079_0_A,38.26695,15.64928,172
079_0_A,38.26834,15.65122,173
079_0_A,38.26845,15.65127,174
079_0_A,38.26853,15.65125,175
079_0_A,38.26958,15.64992,176
079_0_A,38.26968,15.64986,177
079_0_A,38.27021,15.64968,178
079_0_A,38.27034,15.64957,179
079_0_A,38.27041,15.64942,180
079_0_A,38.27077,15.6482,181
079_0_A,38.27113,15.64682,182
079_0_A,38.27129,15.64594,183
079_0_A,38.27176,15.64296,184
079_0_A,38.27175,15.64282,185
079_0_A,38.27172,15.64263,186
079_0_A,38.27086,15.64138,187
079_0_A,38.27059,15.64101,188
079_0_A,38.27048,15.64081,189
079_0_A,38.27036,15.64052,190
079_0_A,38.27055,15.6402,191
079_0_A,38.27077,15.63969,192
079_0_A,38.27106,15.63868,193
079_0_A,38.27119,15.638,194
079_0_A,38.27119,15.63743,195
079_0_A,38.27104,15.63508,196
079_0_A,38.27098,15.63448,197
079_0_A,38.27091,15.63404,198
079_0_A,38.27073,15.63357,199
079_0_A,38.27052,15.63315,200
079_0_R,38.27046,15.63308,1
079_0_R,38.27027,15.63324,2
079_0_R,38.26981,15.63337,3
079_0_R,38.26929,15.6335,4
079_0_R,38.2676,15.63387,5
079_0_R,38.26741,15.63383,6
079_0_R,38.26725,15.63378,7
079_0_R,38.26712,15.63366,8
079_0_R,38.26698,15.63347,9
079_0_R,38.26648,15.63229,10
079_0_R,38.2658,15.63051,11
079_0_R,38.26542,15.6295,12
079_0_R,38.26444,15.62704,13
079_0_R,38.26416,15.6263,14
079_0_R,38.26401,15.62586,15
079_0_R,38.26395,15.6255,16
079_0_R,38.26394,15.62524,17
079_0_R,38.26393,15.62478,18
079_0_R,38.26389,15.62442,19
079_0_R,38.2638,15.62408,20
079_0_R,38.26364,15.62366,21
079_0_R,38.26333,15.62286,22
079_0_R,38.26282,15.62144,23
079_0_R,38.26245,15.62049,24
079_0_R,38.26236,15.62011,25
079_0_R,38.2623,15.61983,26
079_0_R,38.26224,15.61938,27
079_0_R,38.26222,15.61887,28
079_0_R,38.2622,15.61841,29
079_0_R,38.26212,15.618,30
079_0_R,38.26198,15.61729,31
079_0_R,38.26184,15.61679,32
079_0_R,38.2617,15.61626,33
079_0_R,38.2613,15.61508,34
079_0_R,38.26121,15.61481,35
079_0_R,38.26103,15.61413,36
079_0_R,38.26072,15.61232,37
079_0_R,38.2606,15.61164,38
079_0_R,38.26052,15.61141,39
079_0_R,38.26028,15.61092,40
079_0_R,38.26005,15.6106,41
079_0_R,38.25985,15.61023,42
079_0_R,38.25958,15.60953,43
079_0_R,38.25948,15.60923,44
079_0_R,38.25937,15.60889,45
079_0_R,38.25917,15.60842,46
079_0_R,38.25896,15.60806,47
079_0_R,38.25841,15.60741,48
079_0_R,38.25711,15.606,49
079_0_R,38.25673,15.6053,50
079_0_R,38.25523,15.60135,51
079_0_R,38.25494,15.60089,52
079_0_R,38.25374,15.5995,53
079_0_R,38.25301,15.5981,54
079_0_R,38.25234,15.59572,55
079_0_R,38.25191,15.5945,56
079_0_R,38.25146,15.59361,57
079_0_R,38.25132,15.59331,58
079_0_R,38.25126,15.59311,59
079_0_R,38.25106,15.59245,60
079_0_R,38.24955,15.58795,61
079_0_R,38.24799,15.58474,62
079_0_R,38.24754,15.58391,63
079_0_R,38.24742,15.58371,64
079_0_R,38.2449,15.58132,65
079_0_R,38.24417,15.58082,66
079_0_R,38.2419,15.5799,67
079_0_R,38.24164,15.57984,68
079_0_R,38.24142,15.57982,69
079_0_R,38.23992,15.57984,70
079_0_R,38.23974,15.57981,71
079_0_R,38.2396,15.57976,72
079_0_R,38.23942,15.57956,73
079_0_R,38.23928,15.57936,74
079_0_R,38.23723,15.57644,75
079_0_R,38.23714,15.57625,76
079_0_R,38.23712,15.57617,77
079_0_R,38.23598,15.57378,78
079_0_R,38.23583,15.57355,79
079_0_R,38.23571,15.57333,80
079_0_R,38.23557,15.5732,81
079_0_R,38.23552,15.57317,82
079_0_R,38.23414,15.57193,83
079_0_R,38.23405,15.57186,84
079_0_R,38.23384,15.57171,85
079_0_R,38.23368,15.5716,86
079_0_R,38.23114,15.57043,87
079_0_R,38.23026,15.57006,88
079_0_R,38.22996,15.56997,89
079_0_R,38.22962,15.5699,90
079_0_R,38.22877,15.56978,91
079_0_R,38.22851,15.56971,92
079_0_R,38.22819,15.56964,93
079_0_R,38.22797,15.56959,94
079_0_R,38.22776,15.56947,95
079_0_R,38.22755,15.56932,96
079_0_R,38.22599,15.56793,97
079_0_R,38.22583,15.5678,98
079_0_R,38.22557,15.56759,99
079_0_R,38.22528,15.56739,100
079_0_R,38.22509,15.56727,101
079_0_R,38.22484,15.56712,102
079_0_R,38.22463,15.56702,103
079_0_R,38.22429,15.56684,104
079_0_R,38.22392,15.56666,105
079_0_R,38.22386,15.56658,106
079_0_R,38.22221,15.5658,107
079_0_R,38.22194,15.56569,108
079_0_R,38.22161,15.56559,109
079_0_R,38.22143,15.56559,110
079_0_R,38.22135,15.5656,111
079_0_R,38.22094,15.56558,112
079_0_R,38.21965,15.56573,113
079_0_R,38.219,15.56582,114
079_0_R,38.21825,15.56591,115
079_0_R,38.2181,15.56592,116
079_0_R,38.2181,15.56584,117
079_0_R,38.21807,15.56579,118
079_0_R,38.21802,15.56573,119
079_0_R,38.21789,15.56573,120
079_0_R,38.21782,15.56577,121
079_0_R,38.21766,15.56573,122
079_0_R,38.21754,15.56569,123
079_0_R,38.21741,15.56562,124
079_0_R,38.21712,15.56525,125
079_0_R,38.21665,15.56464,126
079_0_R,38.21632,15.56419,127
079_0_R,38.21614,15.56397,128
079_0_R,38.21599,15.56382,129
079_0_R,38.21581,15.56368,130
079_0_R,38.21556,15.56352,131
079_0_R,38.21504,15.5632,132
079_0_R,38.21416,15.56262,133
079_0_R,38.2137,15.56235,134
079_0_R,38.21334,15.56215,135
079_0_R,38.21263,15.56184,136
079_0_R,38.21176,15.56145,137
079_0_R,38.21113,15.56117,138
079_0_R,38.21051,15.56094,139
079_0_R,38.21019,15.56082,140
079_0_R,38.20983,15.56079,141
079_0_R,38.20953,15.56083,142
079_0_R,38.20907,15.56091,143
079_0_R,38.2076,15.56117,144
079_0_R,38.20658,15.56089,145
079_0_R,38.20637,15.56087,146
079_0_R,38.20611,15.56084,147
079_0_R,38.20609,15.5608,148
079_0_R,38.20677,15.55821,149
079_0_R,38.20571,15.55809,150
079_0_R,38.20449,15.55795,151
079_0_R,38.20277,15.55777,152
079_0_R,38.20102,15.55763,153
079_0_R,38.19961,15.55746,154
079_0_R,38.19817,15.55728,155
079_0_R,38.19725,15.55716,156
079_0_R,38.19601,15.55706,157
079_0_R,38.19507,15.55695,158
079_0_R,38.19404,15.55684,159
079_0_R,38.1932,15.55677,160
079_0_R,38.19215,15.55667,161
079_0_R,38.19171,15.55619,162
079_0_R,38.19106,15.55572,163
079_0_R,38.18828,15.55361,164
079_0_R,38.18782,15.55434,165
079_0_R,38.18726,15.55532,166
079_0_R,38.18675,15.55605,167
079_0_R,38.18632,15.55661,168
079_0_R,38.18562,15.55767,169
079_0_R,38.18513,15.55831,170
079_0_R,38.18468,15.55893,171
079_0_R,38.18516,15.55937,172
079_0_R,38.18535,15.55959,173
079_0_R,38.18553,15.55968,174
079_0_R,38.18562,15.55976,175
079_0_R,38.18634,15.56041,176
079_0_R,38.18624,15.56058,177
001_0_A,38.18691,15.5596,1
001_0_A,38.18699,15.55918,2
001_0_A,38.18698,15.55901,3
001_0_A,38.18767,15.55779,4
001_0_A,38.18811,15.5582,5
001_0_A,38.19094,15.55561,6
001_0_A,38.18743,15.55294,7
001_0_A,38.18395,15.55018,8
001_0_A,38.18092,15.54784,9
001_0_A,38.1808,15.54762,10
001_0_A,38.18053,15.54759,11
001_0_A,38.18022,15.54765,12
001_0_A,38.17956,15.54724,13
